"SPECIES","SITE_ID","estimate","std.error","urb_variable","Best_Model","urb_trend","WIn","HSI","FMo_Average","range.size","temp.mean","temp.max","temp.sd","genzname","code_urban","urban_names","bms_id","country_code","Country.Name"
"Pieris rapae","UKBMS.66",-0.0264149097228009,0.0529065321936011,"sum_2000m","exponential",0.0161267856407205,0.02,"0.118",9.5,1363,9.63,18.64,3.67,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Pieris rapae","UKBMS.7",-0.203828404802656,0.0625998066608931,"sum_2000m","exponential",0.0164282547368262,0.02,"0.118",9.5,1363,9.63,18.64,3.67,"J. Cool temperate and moist",21,"SUBURBAN OR PERI-URBAN","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Pieris rapae","UKBMS.77",0.00773934509786074,0.0382962054963243,"sum_2000m","exponential",0.0164453535767643,0.02,"0.118",9.5,1363,9.63,18.64,3.67,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Pieris rapae","UKBMS.79",-0.031326168349178,0.0965171053964733,"sum_2000m","exponential",0.0124132020352503,0.02,"0.118",9.5,1363,9.63,18.64,3.67,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Plebejus argus","CZBMS.11",-0.174810392341819,0.0928622404298282,"sum_2000m","exponential",0.0275552816148367,-0.049,"0.069",4,991,8.61,18.41,3.48,"H. Cool temperate and dry",12,"LOW DENSITY RURAL","CZBMS","CZE","Czech Republic"
"Plebejus argus","CZBMS.17",0.0564138312626553,0.447920152806803,"sum_2000m","exponential",0.00949555846356631,-0.049,"0.069",4,991,8.61,18.41,3.48,"H. Cool temperate and dry",12,"LOW DENSITY RURAL","CZBMS","CZE","Czech Republic"
"Plebejus argus","CZBMS.6",0.65848804354311,0.108989526878444,"sum_2000m","exponential",0.0238735468942467,-0.049,"0.069",4,991,8.61,18.41,3.48,"H. Cool temperate and dry",11,"VERY LOW DENSITY RURAL","CZBMS","CZE","Czech Republic"
"Plebejus argus","CZBMS.9",9.56389306939296e-10,0.589974634597381,"sum_2000m","exponential",0.0100022885357691,-0.049,"0.069",4,991,8.61,18.41,3.48,"H. Cool temperate and dry",21,"SUBURBAN OR PERI-URBAN","CZBMS","CZE","Czech Republic"
"Plebejus argus","DEBMS.15000",0.0232333483449711,0.0529202423326965,"sum_2000m","exponential",0.00828457929164306,-0.049,"0.069",4,991,8.61,18.41,3.48,"H. Cool temperate and dry",11,"VERY LOW DENSITY RURAL","DEBMS","DEU","Germany"
"Plebejus argus","DEBMS.15001",0.0251666749232274,0.0327442516710264,"sum_2000m","exponential",0.00829346182674007,-0.049,"0.069",4,991,8.61,18.41,3.48,"H. Cool temperate and dry",11,"VERY LOW DENSITY RURAL","DEBMS","DEU","Germany"
"Plebejus argus","DEBMS.17565",0.326485761949875,0.1646315440518,"sum_2000m","exponential",0.00116043065455097,-0.049,"0.069",4,991,8.61,18.41,3.48,"H. Cool temperate and dry",30,"URBAN CENTRE","DEBMS","DEU","Germany"
"Plebejus argus","DEBMS.71889",0.372200818159175,0.278540733138748,"sum_2000m","exponential",0.00718093765999157,-0.049,"0.069",4,991,8.61,18.41,3.48,"H. Cool temperate and dry",11,"VERY LOW DENSITY RURAL","DEBMS","DEU","Germany"
"Plebejus argus","ES-CTBMS.1",0.201931886659462,0.0367145309055805,"sum_2000m","exponential",0.00683574030942844,-0.049,"0.069",4,991,8.61,18.41,3.48,"L. Warm temperate and xeric",11,"VERY LOW DENSITY RURAL","ES-CTBMS","ESP","Spain"
"Plebejus argus","ES-CTBMS.107",-0.294647283050677,0.0380890154489591,"sum_2000m","exponential",0.00422160721042858,-0.049,"0.069",4,991,8.61,18.41,3.48,"K. Warm temperate and mesic",11,"VERY LOW DENSITY RURAL","ES-CTBMS","ESP","Spain"
"Plebejus argus","ES-CTBMS.116",0.0395649452151777,0.0680855218754777,"sum_2000m","exponential",0.00603348176834206,-0.049,"0.069",4,991,8.61,18.41,3.48,"K. Warm temperate and mesic",11,"VERY LOW DENSITY RURAL","ES-CTBMS","ESP","Spain"
"Plebejus argus","ES-CTBMS.132",-0.12028560121279,0.150112162599941,"sum_2000m","exponential",0.00708610328315729,-0.049,"0.069",4,991,8.61,18.41,3.48,"K. Warm temperate and mesic",11,"VERY LOW DENSITY RURAL","ES-CTBMS","ESP","Spain"
"Plebejus argus","ES-CTBMS.23",-0.017591577438639,0.0490869499442401,"sum_2000m","exponential",0.00773784945986011,-0.049,"0.069",4,991,8.61,18.41,3.48,"L. Warm temperate and xeric",11,"VERY LOW DENSITY RURAL","ES-CTBMS","ESP","Spain"
"Plebejus argus","ES-CTBMS.26",-0.0453893546760525,0.0260486741806638,"sum_2000m","exponential",0.0114057591371986,-0.049,"0.069",4,991,8.61,18.41,3.48,"K. Warm temperate and mesic",11,"VERY LOW DENSITY RURAL","ES-CTBMS","ESP","Spain"
"Plebejus argus","ES-CTBMS.36",-0.206225504612641,0.146942007643141,"sum_2000m","exponential",0.00607639470110473,-0.049,"0.069",4,991,8.61,18.41,3.48,"K. Warm temperate and mesic",11,"VERY LOW DENSITY RURAL","ES-CTBMS","ESP","Spain"
"Plebejus argus","ES-CTBMS.40",-0.0738588594755504,0.0295463405975364,"sum_2000m","exponential",0.00927764778986308,-0.049,"0.069",4,991,8.61,18.41,3.48,"K. Warm temperate and mesic",11,"VERY LOW DENSITY RURAL","ES-CTBMS","ESP","Spain"
"Plebejus argus","ES-CTBMS.45",0.011699399261911,0.0863874672634759,"sum_2000m","exponential",0.0126160625183032,-0.049,"0.069",4,991,8.61,18.41,3.48,"K. Warm temperate and mesic",11,"VERY LOW DENSITY RURAL","ES-CTBMS","ESP","Spain"
"Plebejus argus","ES-CTBMS.55",-0.121087778238306,0.0260287715632524,"sum_2000m","exponential",0.00996090101520526,-0.049,"0.069",4,991,8.61,18.41,3.48,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","ES-CTBMS","ESP","Spain"
"Plebejus argus","ES-CTBMS.58",-0.0104328892315976,0.0360968329654348,"sum_2000m","exponential",0.0104956407762813,-0.049,"0.069",4,991,8.61,18.41,3.48,"K. Warm temperate and mesic",11,"VERY LOW DENSITY RURAL","ES-CTBMS","ESP","Spain"
"Plebejus argus","ES-CTBMS.59",-0.260242788906861,0.337420943260673,"sum_2000m","exponential",0.010738846232041,-0.049,"0.069",4,991,8.61,18.41,3.48,"L. Warm temperate and xeric",11,"VERY LOW DENSITY RURAL","ES-CTBMS","ESP","Spain"
"Plebejus argus","ES-CTBMS.66",-0.0530771247161523,0.0368385477531104,"sum_2000m","exponential",0.00995894388591879,-0.049,"0.069",4,991,8.61,18.41,3.48,"K. Warm temperate and mesic",11,"VERY LOW DENSITY RURAL","ES-CTBMS","ESP","Spain"
"Plebejus argus","ES-CTBMS.72",-0.0971785730853132,0.031728277763463,"sum_2000m","exponential",0.00835757676694509,-0.049,"0.069",4,991,8.61,18.41,3.48,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","ES-CTBMS","ESP","Spain"
"Plebejus argus","ES-CTBMS.79",-0.00674341777841819,0.0873253144287391,"sum_2000m","exponential",0.0148857659714299,-0.049,"0.069",4,991,8.61,18.41,3.48,"K. Warm temperate and mesic",11,"VERY LOW DENSITY RURAL","ES-CTBMS","ESP","Spain"
"Plebejus argus","ES-CTBMS.80",4.71283758620472e-10,0.209824313601257,"sum_2000m","exponential",0.0142827530201317,-0.049,"0.069",4,991,8.61,18.41,3.48,"K. Warm temperate and mesic",11,"VERY LOW DENSITY RURAL","ES-CTBMS","ESP","Spain"
"Plebejus argus","ES-CTBMS.85",-0.101784702187461,0.0581545135823691,"sum_2000m","exponential",0.00711311816552609,-0.049,"0.069",4,991,8.61,18.41,3.48,"K. Warm temperate and mesic",11,"VERY LOW DENSITY RURAL","ES-CTBMS","ESP","Spain"
"Plebejus argus","ES-CTBMS.87",-0.0982569356983731,0.0367980580909919,"sum_2000m","exponential",0.0065491452713605,-0.049,"0.069",4,991,8.61,18.41,3.48,"K. Warm temperate and mesic",11,"VERY LOW DENSITY RURAL","ES-CTBMS","ESP","Spain"
"Plebejus argus","ES-CTBMS.90",0.0486188085568801,0.359268892701873,"sum_2000m","exponential",0.015377074889698,-0.049,"0.069",4,991,8.61,18.41,3.48,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","ES-CTBMS","ESP","Spain"
"Plebejus argus","ES-ZEBMS.ZER_BASQUE_10",-0.565245489073962,0.10037102403073,"sum_2000m","exponential",0.00736385740059847,-0.049,"0.069",4,991,8.61,18.41,3.48,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","ES-ZEBMS","ESP","Spain"
"Plebejus argus","ES-ZEBMS.ZER_BASQUE_6",-0.622175033194066,0.250090789316666,"sum_2000m","exponential",0.00928381769851973,-0.049,"0.069",4,991,8.61,18.41,3.48,"J. Cool temperate and moist",12,"LOW DENSITY RURAL","ES-ZEBMS","ESP","Spain"
"Plebejus argus","ESBMS.223577",-0.490641941821766,0.204159592977493,"sum_2000m","exponential",0.0122992987662777,-0.049,"0.069",4,991,8.61,18.41,3.48,"K. Warm temperate and mesic",11,"VERY LOW DENSITY RURAL","ESBMS","ESP","Spain"
"Plebejus argus","ESBMS.223596",-0.220497180053921,0.171944900308704,"sum_2000m","exponential",0.0133145213144052,-0.049,"0.069",4,991,8.61,18.41,3.48,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","ESBMS","ESP","Spain"
"Plebejus argus","ESBMS.223859",-0.0735170653407578,0.0660356878149953,"sum_2000m","exponential",0.00948586848320433,-0.049,"0.069",4,991,8.61,18.41,3.48,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","ESBMS","ESP","Spain"
"Plebejus argus","ESBMS.223863",-0.0507864332426443,0.0542306455072211,"sum_2000m","exponential",0.0358082792903076,-0.049,"0.069",4,991,8.61,18.41,3.48,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","ESBMS","ESP","Spain"
"Plebejus argus","ESBMS.223865",-0.0956904180215786,0.188875237562179,"sum_2000m","exponential",0.00654094735333399,-0.049,"0.069",4,991,8.61,18.41,3.48,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","ESBMS","ESP","Spain"
"Plebejus argus","FIBMS.107",-0.0489227119599905,0.0452319228849318,"sum_2000m","exponential",0.0174458328366747,-0.049,"0.069",4,991,8.61,18.41,3.48,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Plebejus argus","FIBMS.247",-0.166603305276884,0.297113032224034,"sum_2000m","exponential",0.0104778998611447,-0.049,"0.069",4,991,8.61,18.41,3.48,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Plebejus argus","FIBMS.248",-0.212287007873808,0.141187680304245,"sum_2000m","exponential",0.0115330185428264,-0.049,"0.069",4,991,8.61,18.41,3.48,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Plebejus argus","FIBMS.252",-0.199462483051859,0.0430335513691444,"sum_2000m","exponential",0.00893664012799666,-0.049,"0.069",4,991,8.61,18.41,3.48,"G. Cold and mesic",12,"LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Plebejus argus","FIBMS.255",-0.0322850165107114,0.0362516101889768,"sum_2000m","exponential",0.00764283895561483,-0.049,"0.069",4,991,8.61,18.41,3.48,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Plebejus argus","FIBMS.257",-0.297228724839402,0.302048717172067,"sum_2000m","exponential",0.0052927166453897,-0.049,"0.069",4,991,8.61,18.41,3.48,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Plebejus argus","FIBMS.261",0.00854296504429909,0.0329702540885643,"sum_2000m","exponential",0.0141087132890689,-0.049,"0.069",4,991,8.61,18.41,3.48,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Plebejus argus","FIBMS.262",0.0561879767554462,0.0205651133285559,"sum_2000m","exponential",0.00731454641497375,-0.049,"0.069",4,991,8.61,18.41,3.48,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Plebejus argus","FIBMS.266",0.0377741350345984,0.0212471362515631,"sum_2000m","exponential",0.00457814305282547,-0.049,"0.069",4,991,8.61,18.41,3.48,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Plebejus argus","FIBMS.286",0.126079406598404,0.072188697107676,"sum_2000m","exponential",0.00872181986580751,-0.049,"0.069",4,991,8.61,18.41,3.48,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Plebejus argus","FIBMS.292",-0.0449529420755162,0.376424644832111,"sum_2000m","exponential",0.00395296817658143,-0.049,"0.069",4,991,8.61,18.41,3.48,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Plebejus argus","FIBMS.295",-0.00556349689347325,0.0372874091440613,"sum_2000m","exponential",0.00347607808685629,-0.049,"0.069",4,991,8.61,18.41,3.48,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Plebejus argus","FIBMS.296",-0.0294174075348372,0.0925400344166255,"sum_2000m","exponential",0.00648657517809292,-0.049,"0.069",4,991,8.61,18.41,3.48,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Plebejus argus","FIBMS.55",-0.237306388738239,0.227445889846577,"sum_2000m","exponential",0.00533165266768639,-0.049,"0.069",4,991,8.61,18.41,3.48,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Plebejus argus","FIBMS.57",-0.00570283374391242,0.0549680791774884,"sum_2000m","exponential",0.00699718466774968,-0.049,"0.069",4,991,8.61,18.41,3.48,"G. Cold and mesic",12,"LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Plebejus argus","FIBMS.58",-0.125299567295871,0.231900136134678,"sum_2000m","exponential",0.00265322881830723,-0.049,"0.069",4,991,8.61,18.41,3.48,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Plebejus argus","FIBMS.60",-0.153251323316265,0.041727880748092,"sum_2000m","exponential",0.0074097045401803,-0.049,"0.069",4,991,8.61,18.41,3.48,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Plebejus argus","FIBMS.61",-0.0196780553726036,0.0376719624914665,"sum_2000m","exponential",0.00694369263242448,-0.049,"0.069",4,991,8.61,18.41,3.48,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Plebejus argus","FIBMS.68",0.0120738424911692,0.0537904827932011,"sum_2000m","exponential",0.00405246392649801,-0.049,"0.069",4,991,8.61,18.41,3.48,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Plebejus argus","FIBMS.71",-0.24255607697427,0.193783470066116,"sum_2000m","exponential",0.0104913835692945,-0.049,"0.069",4,991,8.61,18.41,3.48,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Plebejus argus","FIBMS.72",-0.0216754858735868,0.0830398715958066,"sum_2000m","exponential",0.00462319013338344,-0.049,"0.069",4,991,8.61,18.41,3.48,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Plebejus argus","FIBMS.74",-0.0199073758226216,0.0824823226783427,"sum_2000m","exponential",0.00680736740789745,-0.049,"0.069",4,991,8.61,18.41,3.48,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Plebejus argus","FIBMS.77",0.0218227126058792,0.0368595801893565,"sum_2000m","exponential",0.00648262130520882,-0.049,"0.069",4,991,8.61,18.41,3.48,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Plebejus argus","FIBMS.80",-0.0675524291283627,0.0410930849096388,"sum_2000m","exponential",0.00459225983709094,-0.049,"0.069",4,991,8.61,18.41,3.48,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Plebejus argus","FIBMS.801",0.0310311921326981,0.0906315617797957,"sum_2000m","exponential",0.00555115990652474,-0.049,"0.069",4,991,8.61,18.41,3.48,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Plebejus argus","FRBMS.2938",0.24021946359926,0.0996439524302766,"sum_2000m","exponential",0.0291622182020621,-0.049,"0.069",4,991,8.61,18.41,3.48,"K. Warm temperate and mesic",11,"VERY LOW DENSITY RURAL","FRBMS","FRA","France"
"Plebejus argus","NLBMS.394",-0.0292454416044476,0.0925032710456139,"sum_2000m","exponential",0.00794706517941535,-0.049,"0.069",4,991,8.61,18.41,3.48,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","NLBMS","NLD","Netherlands"
"Plebejus argus","SIBMS.GR3",0.0623628062629885,0.0840937662898956,"sum_2000m","exponential",0.0140927197382412,-0.049,"0.069",4,991,8.61,18.41,3.48,"H. Cool temperate and dry",11,"VERY LOW DENSITY RURAL","SIBMS","SVN","Slovenia"
"Plebejus argus","UKBMS.2296",0.104779020123158,0.116851675058792,"sum_2000m","exponential",0.014329796585892,-0.049,"0.069",4,991,8.61,18.41,3.48,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Plebejus argus","UKBMS.4405",0.195456370839929,0.195011376295715,"sum_2000m","exponential",0.00887686623111047,-0.049,"0.069",4,991,8.61,18.41,3.48,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","UKBMS","GBR","United Kingdom of Great Britain and Northern Ireland"
"Plebejus argyrognomon","CZBMS.11",0.107350623093081,0.379365455544812,"sum_2000m","exponential",0.0275552816148367,-0.034,"0.224",4,290,9.51,14.74,2.23,"H. Cool temperate and dry",12,"LOW DENSITY RURAL","CZBMS","CZE","Czech Republic"
"Plebejus argyrognomon","DEBMS.14821",-0.180789527685082,0.214249795789035,"sum_2000m","exponential",0.00854137559900852,-0.034,"0.224",4,290,9.51,14.74,2.23,"J. Cool temperate and moist",21,"SUBURBAN OR PERI-URBAN","DEBMS","DEU","Germany"
"Plebejus argyrognomon","DEBMS.15123",0.00788558317380465,0.172529059797778,"sum_2000m","exponential",0.00879964862731097,-0.034,"0.224",4,290,9.51,14.74,2.23,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","DEBMS","DEU","Germany"
"Plebejus argyrognomon","DEBMS.17603",-0.09390678059591,0.193406895804598,"sum_2000m","exponential",0.00649572828114273,-0.034,"0.224",4,290,9.51,14.74,2.23,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","DEBMS","DEU","Germany"
"Plebejus argyrognomon","DEBMS.20981",-0.110254743766464,0.100852900236882,"sum_2000m","exponential",0.00621990074763036,-0.034,"0.224",4,290,9.51,14.74,2.23,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","DEBMS","DEU","Germany"
"Plebejus argyrognomon","DEBMS.31269",0.10646186324476,0.072526181891476,"sum_2000m","exponential",0.0144854129972245,-0.034,"0.224",4,290,9.51,14.74,2.23,"H. Cool temperate and dry",12,"LOW DENSITY RURAL","DEBMS","DEU","Germany"
"Plebejus argyrognomon","FRBMS.2991",-0.0730524539262093,0.0554205348152516,"sum_2000m","exponential",0.0108541269916702,-0.034,"0.224",4,290,9.51,14.74,2.23,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","FRBMS","FRA","France"
"Plebejus argyrognomon","FRBMS.541",0.0896723626527627,0.146189576829213,"sum_2000m","exponential",0.00610483756604789,-0.034,"0.224",4,290,9.51,14.74,2.23,"J. Cool temperate and moist",21,"SUBURBAN OR PERI-URBAN","FRBMS","FRA","France"
"Plebejus argyrognomon","SIBMS.LJ10",0.12997599025313,0.176834461652908,"sum_2000m","exponential",0.00945735911067876,-0.034,"0.224",4,290,9.51,14.74,2.23,"J. Cool temperate and moist",11,"VERY LOW DENSITY RURAL","SIBMS","SVN","Slovenia"
"Plebejus idas","FIBMS.107",0.0690300646762116,0.0508821767462386,"sum_2000m","exponential",0.0174458328366747,-0.046,"0.041",5,774,6.68,17.49,4.07,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Plebejus idas","FIBMS.251",0.0583739937330027,0.0579906728807651,"sum_2000m","exponential",0.0093698707114207,-0.046,"0.041",5,774,6.68,17.49,4.07,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Plebejus idas","FIBMS.255",-0.0114426637153845,0.0296451193437397,"sum_2000m","exponential",0.00764283895561483,-0.046,"0.041",5,774,6.68,17.49,4.07,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Plebejus idas","FIBMS.261",-0.0211506179226399,0.0589593867201317,"sum_2000m","exponential",0.0141087132890689,-0.046,"0.041",5,774,6.68,17.49,4.07,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Plebejus idas","FIBMS.262",0.0769057556764617,0.0359665081775358,"sum_2000m","exponential",0.00731454641497375,-0.046,"0.041",5,774,6.68,17.49,4.07,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Plebejus idas","FIBMS.280",0.0387614264302647,0.024347095038808,"sum_2000m","exponential",0.0137394424088605,-0.046,"0.041",5,774,6.68,17.49,4.07,"G. Cold and mesic",21,"SUBURBAN OR PERI-URBAN","FIBMS","FIN","Finland"
"Plebejus idas","FIBMS.286",0.0899292567028057,0.0758817663597512,"sum_2000m","exponential",0.00872181986580751,-0.046,"0.041",5,774,6.68,17.49,4.07,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Plebejus idas","FIBMS.292",0.00826037740864478,0.294693128873263,"sum_2000m","exponential",0.00395296817658143,-0.046,"0.041",5,774,6.68,17.49,4.07,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Plebejus idas","FIBMS.295",-0.0608254403699779,0.0564078178188433,"sum_2000m","exponential",0.00347607808685629,-0.046,"0.041",5,774,6.68,17.49,4.07,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Plebejus idas","FIBMS.57",0.140682906938995,0.0527738304439045,"sum_2000m","exponential",0.00699718466774968,-0.046,"0.041",5,774,6.68,17.49,4.07,"G. Cold and mesic",12,"LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Plebejus idas","FIBMS.58",-0.0935300040859331,0.102451403259637,"sum_2000m","exponential",0.00265322881830723,-0.046,"0.041",5,774,6.68,17.49,4.07,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Plebejus idas","FIBMS.61",-0.0134314561944182,0.0608195805212364,"sum_2000m","exponential",0.00694369263242448,-0.046,"0.041",5,774,6.68,17.49,4.07,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Plebejus idas","FIBMS.68",-0.0221972259324739,0.0659792295327514,"sum_2000m","exponential",0.00405246392649801,-0.046,"0.041",5,774,6.68,17.49,4.07,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Plebejus idas","FIBMS.71",0.100626219896508,0.282749833162208,"sum_2000m","exponential",0.0104913835692945,-0.046,"0.041",5,774,6.68,17.49,4.07,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Plebejus idas","FIBMS.72",-0.0609359183481156,0.0849307439318339,"sum_2000m","exponential",0.00462319013338344,-0.046,"0.041",5,774,6.68,17.49,4.07,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Plebejus idas","FIBMS.74",0.0914759985933797,0.131034010847434,"sum_2000m","exponential",0.00680736740789745,-0.046,"0.041",5,774,6.68,17.49,4.07,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Plebejus idas","FIBMS.77",0.0534677775410276,0.155348739130745,"sum_2000m","exponential",0.00648262130520882,-0.046,"0.041",5,774,6.68,17.49,4.07,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Plebejus idas","FIBMS.860",0.0645337899581955,0.095114729449044,"sum_2000m","exponential",0.00386109686403496,-0.046,"0.041",5,774,6.68,17.49,4.07,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","FIBMS","FIN","Finland"
"Polygonia c-album","CZBMS.32",-0.0791236924602222,0.126522663584723,"sum_2000m","exponential",0.00852078296962385,0.029,"0.050",6,NA,NA,NA,NA,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","CZBMS","CZE","Czech Republic"
"Polygonia c-album","DEBMS.100186",0.12364719178014,0.0969979175459239,"sum_2000m","exponential",0.0133306659974326,0.029,"0.050",6,NA,NA,NA,NA,"G. Cold and mesic",13,"RURAL CLUSTER GRID","DEBMS","DEU","Germany"
"Polygonia c-album","DEBMS.101650",-0.112904557442487,0.310409313205156,"sum_2000m","exponential",0.0171816077224735,0.029,"0.050",6,NA,NA,NA,NA,"G. Cold and mesic",11,"VERY LOW DENSITY RURAL","DEBMS","DEU","Germany"
"Polygonia c-album","DEBMS.108226",-0.0799719497660018,0.0856263128328383,"sum_2000m","exponential",0.0029673903487808,0.029,"0.050",6,NA,NA,NA,NA,"H. Cool temperate and dry",30,"URBAN CENTRE","DEBMS","DEU","Germany"
"Polygonia c-album","DEBMS.109102",0.0395149200208407,0.071092949796361,"sum_2000m","exponential",0.0360330649409783,0.029,"0.050",6,NA,NA,NA,NA,"H. Cool temperate and dry",12,"LOW DENSITY RURAL","DEBMS","DEU","Germany"
"Polygonia c-album","DEBMS.15115",-0.220622926731911,0.119187855820145,"sum_2000m","exponential",0.0130309998654315,0.029,"0.050",6,NA,NA,NA,NA,"G. Cold and mesic",12,"LOW DENSITY RURAL","DEBMS","DEU","Germany"
"Polygonia c-album","DEBMS.15144",-0.11764070448223,0.0517966728392281,"sum_2000m","exponential",0.00684322693389596,0.029,"0.050",6,NA,NA,NA,NA,"H. Cool temperate and dry",11,"VERY LOW DENSITY RURAL","DEBMS","DEU","Germany"
"Polygonia c-album","DEBMS.17406",-0.094282118674061,0.0454679538322271,"sum_2000m","exponential",0.0118065934658745,0.029,"0.050",6,NA,NA,NA,NA,"H. Cool temperate and dry",21,"SUBURBAN OR PERI-URBAN","DEBMS","DEU","Germany"
"Polygonia c-album","DEBMS.17411",0.0292628175432874,0.0524594231232039,"sum_2000m","exponential",0.0333144437484663,0.029,"0.050",6,NA,NA,NA,NA,"H. Cool temperate and dry",12,"LOW DENSITY RURAL","DEBMS","DEU","Germany"
"Polygonia c-album","DEBMS.67707",0.140063030211899,0.103497464411884,"sum_2000m","exponential",0.0134486982039191,0.029,"0.050",6,NA,NA,NA,NA,"H. Cool temperate and dry",12,"LOW DENSITY RURAL","DEBMS","DEU","Germany"
"Polygonia c-album","DEBMS.67709",-0.00628494964520397,0.085736819867836,"sum_2000m","exponential",0.0105990198401341,0.029,"0.050",6,NA,NA,NA,NA,"H. Cool temperate and dry",11,"VERY LOW DENSITY RURAL","DEBMS","DEU","Germany"
